,ride_id,travel_date,travel_time,travel_from,max_capacity,number_of_ticket,day
4654,11877,2017-07-12,434,Kisii,49,10,Wednesday
4655,11878,2017-07-12,421,Kisii,49,20,Wednesday
4656,11879,2018-08-03,426,Kijauri,49,3,Friday
4657,11880,2017-07-12,431,Kisii,49,3,Wednesday
4658,11881,2017-07-12,655,Kisii,11,1,Wednesday
4659,11882,2017-07-12,653,Kisii,11,3,Wednesday
4660,11883,2017-07-12,620,Kisii,11,11,Wednesday
4661,11884,2017-07-12,652,Kisii,11,11,Wednesday
4662,11885,2017-07-12,426,Kisii,49,14,Wednesday
4663,11886,2017-07-12,651,Kisii,11,11,Wednesday
4664,11887,2018-08-03,427,Keroka,49,1,Friday
4665,11888,2017-07-12,650,Kisii,11,11,Wednesday
4666,11889,2017-07-12,640,Kisii,11,12,Wednesday
4667,11890,2018-08-03,426,Keroka,49,1,Friday
4668,11891,2017-07-12,630,Kisii,11,11,Wednesday
4669,11892,2017-07-12,410,Kisii,11,7,Wednesday
4670,11893,2018-08-03,427,Kijauri,49,2,Friday
4671,11894,2018-08-03,390,Kijauri,11,2,Friday
4672,11895,2018-08-03,435,Rongo,49,1,Friday
4673,11896,2017-07-12,610,Kisii,11,9,Wednesday
4674,11897,2017-07-12,600,Kisii,11,11,Wednesday
4675,11898,2018-08-03,380,Kijauri,11,1,Friday
4676,11899,2018-08-03,424,Homa Bay,49,18,Friday
4677,11900,2017-07-12,590,Kisii,11,11,Wednesday
4678,11901,2018-08-03,425,Rongo,49,7,Friday
4679,11902,2018-08-03,419,Sirare,49,5,Friday
4680,11903,2018-08-03,330,Kijauri,11,1,Friday
4681,11904,2018-08-03,423,Nyachenge,49,1,Friday
4682,11906,2017-07-12,580,Kisii,11,11,Wednesday
4683,11909,2017-07-12,570,Kisii,11,11,Wednesday
4684,11911,2017-07-12,560,Kisii,11,11,Wednesday
4685,11915,2017-07-12,540,Kisii,11,11,Wednesday
4686,11917,2018-09-03,300,Keroka,11,3,Monday
4687,11918,2017-07-12,520,Kisii,11,10,Wednesday
4688,11919,2017-07-12,550,Kisii,11,11,Wednesday
4689,11920,2017-07-12,510,Kisii,11,11,Wednesday
4690,11921,2017-07-12,530,Kisii,11,9,Wednesday
4691,11922,2017-07-12,500,Kisii,11,11,Wednesday
4692,11923,2017-07-12,490,Kisii,11,10,Wednesday
4693,11924,2017-07-12,480,Kisii,11,10,Wednesday
4694,11925,2018-09-03,428,Rongo,49,6,Monday
4695,11926,2018-09-03,424,Rongo,49,6,Monday
4696,11927,2018-09-03,434,Nyachenge,49,3,Monday
4697,11928,2018-09-03,1147,Sirare,49,39,Monday
4698,11929,2018-09-03,434,Rongo,49,37,Monday
4699,11930,2018-09-03,429,Rongo,49,1,Monday
4700,11931,2018-09-03,432,Migori,49,45,Monday
4701,11932,2018-09-03,429,Homa Bay,49,36,Monday
4702,11933,2018-09-03,431,Homa Bay,49,3,Monday
4703,11934,2017-07-12,470,Kisii,11,10,Wednesday
4704,11935,2018-09-03,433,Kehancha,49,7,Monday
4705,11936,2017-07-12,450,Kisii,11,10,Wednesday
4706,11937,2017-07-12,460,Kisii,11,10,Wednesday
4707,11938,2017-07-12,440,Kisii,11,10,Wednesday
4708,11939,2017-07-12,430,Kisii,11,10,Wednesday
4709,11940,2017-07-12,420,Kisii,11,11,Wednesday
4710,11941,2017-07-12,1146,Kisii,49,38,Wednesday
4711,11942,2017-07-12,1145,Kisii,49,1,Wednesday
4712,11943,2017-07-12,422,Kisii,49,8,Wednesday
4713,11944,2017-07-12,432,Kisii,49,14,Wednesday
4714,11945,2017-07-12,400,Kisii,11,11,Wednesday
4715,11946,2017-07-12,370,Kisii,11,5,Wednesday
4716,11947,2017-07-12,1143,Kisii,49,3,Wednesday
4717,11948,2017-07-12,390,Kisii,11,9,Wednesday
4718,11949,2017-07-12,380,Kisii,11,11,Wednesday
4719,11950,2017-07-12,300,Kisii,11,1,Wednesday
4720,11953,2018-09-03,426,Kijauri,49,3,Monday
4721,11954,2017-06-12,426,Kisii,49,11,Monday
4722,11955,2017-06-12,600,Kisii,11,11,Monday
4723,11956,2017-06-12,435,Kisii,49,1,Monday
4724,11957,2017-06-12,610,Kisii,11,11,Monday
4725,11958,2017-06-12,620,Kisii,11,11,Monday
4726,11959,2017-06-12,510,Kisii,11,8,Monday
4727,11960,2017-06-12,427,Kisii,49,10,Monday
4728,11961,2017-06-12,550,Kisii,11,11,Monday
4729,11962,2017-06-12,520,Kisii,11,11,Monday
4730,11963,2017-06-12,540,Kisii,11,11,Monday
4731,11964,2017-06-12,530,Kisii,11,10,Monday
4732,11965,2018-09-03,425,Rongo,49,5,Monday
4733,11966,2018-09-03,423,Nyachenge,49,2,Monday
4734,11967,2018-09-03,400,Kijauri,11,1,Monday
4735,11968,2018-09-03,423,Rongo,49,2,Monday
4736,11969,2018-09-03,424,Homa Bay,49,15,Monday
4737,11970,2018-09-03,390,Kijauri,11,2,Monday
4738,11971,2018-09-03,435,Migori,49,10,Monday
4739,11972,2018-09-03,419,Sirare,49,6,Monday
4740,11973,2018-09-03,428,Kehancha,49,7,Monday
4741,11974,2018-09-03,424,Nyachenge,49,1,Monday
4742,11975,2018-09-03,428,Migori,49,1,Monday
4743,11977,2017-06-12,655,Kisii,11,1,Monday
4744,11978,2017-06-12,590,Kisii,11,11,Monday
4745,11981,2017-06-12,580,Kisii,11,11,Monday
4746,11982,2018-10-03,310,Keroka,11,1,Wednesday
4747,11983,2018-10-03,300,Keroka,11,6,Wednesday
4748,11984,2017-06-12,500,Kisii,11,11,Monday
4749,11985,2018-10-03,430,Homa Bay,49,5,Wednesday
4750,11986,2018-10-03,434,Nyachenge,49,2,Wednesday
4751,11987,2018-10-03,1147,Sirare,49,28,Wednesday
4752,11988,2018-10-03,426,Kijauri,49,3,Wednesday
4753,11989,2018-10-03,429,Homa Bay,49,31,Wednesday
4754,11990,2018-10-03,432,Migori,49,38,Wednesday
4755,11991,2018-10-03,434,Rongo,49,19,Wednesday
4756,11992,2018-10-03,431,Homa Bay,49,1,Wednesday
4757,11993,2018-10-03,433,Kehancha,49,14,Wednesday
4758,11994,2018-10-03,426,Keroka,49,1,Wednesday
4759,11995,2018-10-03,560,Kijauri,11,3,Wednesday
4760,11996,2018-10-03,550,Kijauri,11,3,Wednesday
4761,11997,2018-10-03,540,Kijauri,11,2,Wednesday
4762,11998,2018-10-03,429,Rongo,49,1,Wednesday
4763,11999,2018-10-03,435,Migori,49,14,Wednesday
4764,12000,2018-10-03,490,Kijauri,11,4,Wednesday
4765,12001,2018-10-03,500,Kijauri,11,1,Wednesday
4766,12002,2018-10-03,427,Keroka,49,1,Wednesday
4767,12003,2017-06-12,570,Kisii,11,11,Monday
4768,12004,2018-10-03,424,Rongo,49,4,Wednesday
4769,12005,2018-10-03,433,Migori,49,1,Wednesday
4770,12006,2018-10-03,423,Nyachenge,49,2,Wednesday
4771,12007,2018-10-03,425,Rongo,49,8,Wednesday
4772,12008,2018-10-03,419,Sirare,49,4,Wednesday
4773,12009,2018-10-03,424,Homa Bay,49,9,Wednesday
4774,12010,2018-10-03,428,Kehancha,49,3,Wednesday
4775,12013,2017-06-12,560,Kisii,11,11,Monday
4776,12017,2017-06-12,440,Kisii,11,5,Monday
4777,12019,2017-06-12,410,Kisii,11,2,Monday
4778,12020,2018-11-03,1147,Sirare,49,46,Saturday
4779,12021,2018-11-03,429,Homa Bay,49,36,Saturday
4780,12022,2018-11-03,434,Nyachenge,49,2,Saturday
4781,12023,2018-11-03,432,Migori,49,25,Saturday
4782,12024,2018-11-03,423,Rongo,49,4,Saturday
4783,12025,2018-11-03,434,Keroka,49,1,Saturday
4784,12026,2018-11-03,424,Rongo,49,10,Saturday
4785,12027,2018-11-03,425,Rongo,49,4,Saturday
4786,12028,2018-11-03,433,Kehancha,49,20,Saturday
4787,12029,2018-11-03,434,Rongo,49,29,Saturday
4788,12030,2018-11-03,435,Migori,49,27,Saturday
4789,12031,2017-06-12,450,Kisii,11,5,Monday
4790,12032,2017-06-12,400,Kisii,11,11,Monday
4791,12033,2017-06-12,480,Kisii,11,8,Monday
4792,12034,2017-06-12,430,Kisii,49,27,Monday
4793,12035,2017-06-12,490,Kisii,11,2,Monday
4794,12036,2018-11-03,423,Nyachenge,49,4,Saturday
4795,12037,2017-06-12,460,Kisii,11,5,Monday
4796,12038,2017-06-12,470,Kisii,11,6,Monday
4797,12039,2018-11-03,419,Sirare,49,7,Saturday
4798,12040,2017-06-12,431,Kisii,49,3,Monday
4799,12041,2017-06-12,434,Kisii,49,1,Monday
4800,12042,2017-06-12,420,Kisii,11,3,Monday
4801,12043,2017-06-12,300,Kisii,11,3,Monday
4802,12046,2017-05-12,420,Kisii,49,2,Friday
4803,12047,2017-05-12,659,Kisii,11,11,Friday
4804,12048,2017-05-12,660,Kisii,11,10,Friday
4805,12049,2017-05-12,427,Kisii,49,15,Friday
4806,12050,2017-05-12,426,Kisii,49,10,Friday
4807,12051,2017-05-12,425,Kisii,49,1,Friday
4808,12052,2017-05-12,434,Kisii,49,9,Friday
4809,12053,2017-05-12,658,Kisii,11,10,Friday
4810,12054,2017-05-12,657,Kisii,11,11,Friday
4811,12055,2017-05-12,656,Kisii,11,11,Friday
4812,12056,2017-05-12,655,Kisii,11,10,Friday
4813,12057,2018-11-03,426,Keroka,49,1,Saturday
4814,12058,2017-05-12,654,Kisii,11,8,Friday
4815,12059,2017-05-12,653,Kisii,11,11,Friday
4816,12060,2017-05-12,651,Kisii,11,11,Friday
4817,12061,2017-05-12,652,Kisii,11,7,Friday
4818,12062,2017-05-12,650,Kisii,11,9,Friday
4819,12063,2017-05-12,620,Kisii,11,11,Friday
4820,12064,2017-05-12,630,Kisii,11,10,Friday
4821,12065,2017-05-12,640,Kisii,11,11,Friday
4822,12066,2017-05-12,590,Kisii,11,11,Friday
4823,12067,2017-05-12,580,Kisii,11,11,Friday
4824,12068,2017-05-12,570,Kisii,11,11,Friday
4825,12069,2017-05-12,550,Kisii,11,11,Friday
4826,12070,2017-05-12,540,Kisii,11,5,Friday
4827,12071,2017-05-12,610,Kisii,11,8,Friday
4828,12072,2017-05-12,600,Kisii,11,10,Friday
4829,12073,2017-05-12,530,Kisii,11,8,Friday
4830,12074,2018-11-03,426,Kijauri,49,1,Saturday
4831,12075,2017-05-12,500,Kisii,11,10,Friday
4832,12077,2017-05-12,431,Kisii,49,30,Friday
4833,12078,2017-05-12,560,Kisii,11,11,Friday
4834,12079,2018-11-03,424,Homa Bay,49,19,Saturday
4835,12080,2018-11-03,390,Kijauri,11,1,Saturday
4836,12081,2018-11-03,380,Kijauri,11,1,Saturday
4837,12082,2018-11-03,370,Kijauri,11,2,Saturday
4838,12083,2018-11-03,431,Homa Bay,49,7,Saturday
4839,12084,2018-11-03,360,Kijauri,11,2,Saturday
4840,12085,2018-11-03,340,Kijauri,11,1,Saturday
4841,12086,2018-11-03,330,Kijauri,11,1,Saturday
4842,12087,2018-11-03,310,Kijauri,11,1,Saturday
4843,12088,2018-11-03,300,Kijauri,11,1,Saturday
4844,12089,2018-11-03,424,Nyachenge,49,1,Saturday
4845,12090,2018-11-03,428,Kehancha,49,3,Saturday
4846,12098,2018-12-03,432,Migori,49,43,Monday
4847,12099,2018-12-03,435,Migori,49,15,Monday
4848,12100,2018-12-03,434,Nyachenge,49,1,Monday
4849,12101,2018-12-03,430,Homa Bay,49,11,Monday
4850,12102,2018-12-03,1147,Sirare,49,35,Monday
4851,12103,2018-12-03,429,Homa Bay,49,39,Monday
4852,12104,2018-12-03,434,Rongo,49,14,Monday
4853,12105,2018-12-03,431,Homa Bay,49,4,Monday
4854,12106,2018-12-03,426,Kijauri,49,6,Monday
4855,12107,2017-05-12,520,Kisii,11,6,Friday
4856,12108,2018-12-03,424,Keroka,49,2,Monday
4857,12109,2017-05-12,460,Kisii,11,1,Friday
4858,12110,2017-05-12,510,Kisii,11,6,Friday
4859,12111,2018-12-03,434,Keroka,49,3,Monday
4860,12112,2018-12-03,435,Keroka,49,1,Monday
4861,12113,2017-05-12,300,Kisii,11,1,Friday
4862,12116,2017-04-12,421,Kisii,49,26,Wednesday
4863,12117,2017-04-12,434,Kisii,49,9,Wednesday
4864,12118,2017-04-12,427,Kisii,49,24,Wednesday
4865,12119,2017-04-12,426,Kisii,49,30,Wednesday
4866,12120,2018-12-03,433,Kehancha,49,6,Monday
4867,12121,2017-04-12,651,Kisii,11,11,Wednesday
4868,12122,2017-04-12,429,Kisii,49,1,Wednesday
4869,12123,2017-04-12,630,Kisii,11,11,Wednesday
4870,12124,2017-04-12,640,Kisii,11,11,Wednesday
4871,12125,2017-04-12,390,Kisii,11,1,Wednesday
4872,12126,2017-04-12,540,Kisii,11,5,Wednesday
4873,12127,2017-04-12,550,Kisii,11,4,Wednesday
4874,12128,2017-04-12,590,Kisii,11,9,Wednesday
4875,12129,2018-12-03,427,Keroka,49,1,Monday
4876,12130,2017-04-12,620,Kisii,11,6,Wednesday
4877,12131,2017-04-12,610,Kisii,11,8,Wednesday
4878,12132,2017-04-12,300,Kisii,11,4,Wednesday
4879,12133,2017-04-12,600,Kisii,11,9,Wednesday
4880,12134,2018-12-03,424,Nyachenge,49,1,Monday
4881,12135,2017-04-12,580,Kisii,11,4,Wednesday
4882,12136,2017-04-12,530,Kisii,11,6,Wednesday
4883,12137,2017-04-12,560,Kisii,11,11,Wednesday
4884,12138,2018-12-03,424,Rongo,49,3,Monday
4885,12139,2017-04-12,470,Kisii,11,4,Wednesday
4886,12140,2018-12-03,424,Homa Bay,49,14,Monday
4887,12141,2018-12-03,425,Rongo,49,6,Monday
4888,12142,2018-12-03,423,Nyachenge,49,2,Monday
4889,12143,2018-12-03,428,Kehancha,49,4,Monday
4890,12144,2018-12-03,423,Rongo,49,3,Monday
4891,12145,2017-04-12,490,Kisii,11,8,Wednesday
4892,12147,2017-04-12,570,Kisii,11,6,Wednesday
4893,12153,2018-03-13,300,Keroka,11,1,Tuesday
4894,12154,2017-04-12,520,Kisii,11,7,Wednesday
4895,12155,2017-04-12,510,Kisii,11,7,Wednesday
4896,12156,2017-04-12,500,Kisii,11,7,Wednesday
4897,12157,2018-03-13,1147,Sirare,49,47,Tuesday
4898,12158,2018-03-13,429,Homa Bay,49,25,Tuesday
4899,12159,2017-04-12,480,Kisii,11,5,Wednesday
4900,12160,2018-03-13,432,Migori,49,48,Tuesday
4901,12161,2018-03-13,423,Rongo,49,5,Tuesday
4902,12162,2018-03-13,433,Kehancha,49,21,Tuesday
4903,12163,2018-03-13,425,Rongo,49,7,Tuesday
4904,12164,2018-03-13,428,Migori,49,1,Tuesday
4905,12165,2018-03-13,423,Nyachenge,49,4,Tuesday
4906,12166,2017-04-12,460,Kisii,11,5,Wednesday
4907,12167,2017-04-12,450,Kisii,11,4,Wednesday
4908,12168,2018-03-13,424,Rongo,49,4,Tuesday
4909,12169,2017-04-12,360,Kisii,11,1,Wednesday
4910,12170,2017-04-12,370,Kisii,11,2,Wednesday
4911,12174,2018-03-13,600,Kijauri,11,1,Tuesday
4912,12175,2018-03-13,435,Migori,49,10,Tuesday
4913,12176,2018-03-13,431,Homa Bay,49,2,Tuesday
4914,12177,2018-03-13,426,Kijauri,49,2,Tuesday
4915,12179,2018-03-13,424,Keroka,49,1,Tuesday
4916,12183,2017-03-12,426,Kisii,49,1,Sunday
4917,12185,2017-03-12,657,Kisii,11,10,Sunday
4918,12186,2017-03-12,656,Kisii,11,11,Sunday
4919,12187,2018-03-13,427,Kijauri,49,3,Tuesday
4920,12188,2017-03-12,655,Kisii,11,6,Sunday
4921,12189,2017-03-12,653,Kisii,11,6,Sunday
4922,12190,2017-03-12,654,Kisii,11,10,Sunday
4923,12191,2017-03-12,620,Kisii,11,7,Sunday
4924,12192,2017-03-12,651,Kisii,11,6,Sunday
4925,12193,2017-03-12,650,Kisii,11,1,Sunday
4926,12194,2017-03-12,630,Kisii,11,4,Sunday
4927,12195,2017-03-12,540,Kisii,11,5,Sunday
4928,12196,2017-03-12,520,Kisii,11,10,Sunday
4929,12197,2017-03-12,600,Kisii,11,11,Sunday
4930,12198,2017-03-12,500,Kisii,11,2,Sunday
4931,12199,2017-03-12,610,Kisii,11,5,Sunday
4932,12200,2018-03-13,418,Kijauri,11,1,Tuesday
4933,12201,2017-03-12,570,Kisii,11,11,Sunday
4934,12202,2017-03-12,590,Kisii,11,6,Sunday
4935,12203,2017-03-12,580,Kisii,11,9,Sunday
4936,12204,2018-03-13,434,Rongo,49,2,Tuesday
4937,12205,2017-03-12,560,Kisii,11,5,Sunday
4938,12206,2018-03-13,424,Homa Bay,49,16,Tuesday
4939,12207,2018-03-13,419,Sirare,49,6,Tuesday
4940,12208,2018-03-13,428,Kehancha,49,1,Tuesday
4941,12209,2018-03-13,330,Kijauri,11,1,Tuesday
4942,12210,2018-03-13,429,Rongo,49,1,Tuesday
4943,12211,2017-03-12,550,Kisii,11,7,Sunday
4944,12217,2017-03-12,530,Kisii,11,9,Sunday
4945,12218,2018-03-14,423,Nyachenge,49,4,Wednesday
4946,12219,2018-03-14,434,Rongo,49,4,Wednesday
4947,12220,2018-03-14,1147,Sirare,49,30,Wednesday
4948,12221,2018-03-14,429,Homa Bay,49,34,Wednesday
4949,12222,2018-03-14,432,Migori,49,38,Wednesday
4950,12223,2018-03-14,426,Kijauri,49,2,Wednesday
4951,12224,2018-03-14,431,Homa Bay,49,2,Wednesday
4952,12225,2018-03-14,425,Rongo,49,12,Wednesday
4953,12226,2018-03-14,430,Homa Bay,49,1,Wednesday
4954,12227,2018-03-14,423,Rongo,49,4,Wednesday
4955,12228,2018-03-14,433,Keroka,49,1,Wednesday
4956,12229,2018-03-14,433,Kehancha,49,12,Wednesday
4957,12230,2017-03-12,300,Kisii,11,1,Sunday
4958,12233,2017-02-12,427,Kisii,49,23,Sunday
4959,12234,2017-02-12,390,Kisii,11,2,Sunday
4960,12235,2017-02-12,659,Kisii,11,1,Sunday
4961,12236,2017-02-12,652,Kisii,11,2,Sunday
4962,12237,2017-02-12,426,Kisii,49,3,Sunday
4963,12238,2017-02-12,650,Kisii,11,3,Sunday
4964,12241,2018-03-14,435,Migori,49,7,Wednesday
4965,12242,2018-03-14,429,Rongo,49,3,Wednesday
4966,12243,2018-03-14,340,Kijauri,11,1,Wednesday
4967,12244,2018-03-14,424,Nyachenge,49,3,Wednesday
4968,12245,2018-03-14,419,Sirare,49,7,Wednesday
4969,12246,2017-02-12,630,Kisii,11,2,Sunday
4970,12247,2017-02-12,320,Kisii,11,3,Sunday
4971,12248,2017-02-12,400,Kisii,11,1,Sunday
4972,12249,2017-02-12,530,Kisii,11,1,Sunday
4973,12250,2017-02-12,658,Kisii,11,1,Sunday
4974,12251,2018-03-14,424,Rongo,49,4,Wednesday
4975,12252,2018-03-14,424,Homa Bay,49,17,Wednesday
4976,12253,2018-03-14,428,Kehancha,49,8,Wednesday
4977,12257,2017-02-12,450,Kisii,11,5,Sunday
4978,12259,2017-02-12,300,Kisii,11,4,Sunday
4979,12260,2018-03-15,434,Nyachenge,49,1,Thursday
4980,12261,2018-03-15,1147,Sirare,49,29,Thursday
4981,12262,2018-03-15,426,Kijauri,49,4,Thursday
4982,12263,2018-03-15,419,Sirare,49,4,Thursday
4983,12264,2018-03-15,432,Migori,49,37,Thursday
4984,12265,2018-03-15,435,Migori,49,24,Thursday
4985,12266,2018-03-15,433,Migori,49,5,Thursday
4986,12268,2018-03-15,429,Homa Bay,49,24,Thursday
4987,12269,2018-03-15,431,Homa Bay,49,1,Thursday
4988,12270,2018-03-15,434,Rongo,49,7,Thursday
4989,12271,2018-03-15,433,Kehancha,49,8,Thursday
4990,12273,2017-02-12,540,Kisii,11,1,Sunday
4991,12277,2017-01-12,426,Kisii,49,8,Thursday
4992,12278,2017-01-12,663,Kisii,11,11,Thursday
4993,12279,2017-01-12,667,Kisii,11,10,Thursday
4994,12280,2017-01-12,664,Kisii,11,10,Thursday
4995,12281,2017-01-12,666,Kisii,11,10,Thursday
4996,12282,2017-01-12,668,Kisii,11,8,Thursday
4997,12283,2017-01-12,665,Kisii,11,3,Thursday
4998,12284,2017-01-12,662,Kisii,11,11,Thursday
4999,12285,2017-01-12,661,Kisii,11,11,Thursday
5000,12286,2018-03-15,423,Nyachenge,49,3,Thursday
5001,12287,2017-01-12,660,Kisii,11,6,Thursday
5002,12288,2017-01-12,480,Kisii,11,6,Thursday
5003,12290,2017-01-12,659,Kisii,11,9,Thursday
5004,12291,2017-01-12,657,Kisii,11,8,Thursday
5005,12292,2017-01-12,656,Kisii,11,8,Thursday
5006,12293,2017-01-12,427,Kisii,49,1,Thursday
5007,12294,2017-01-12,655,Kisii,11,9,Thursday
5008,12295,2018-03-15,424,Nyachenge,49,2,Thursday
5009,12296,2018-03-15,370,Kijauri,11,1,Thursday
5010,12297,2017-01-12,654,Kisii,11,7,Thursday
5011,12298,2017-01-12,652,Kisii,11,9,Thursday
5012,12299,2017-01-12,653,Kisii,11,10,Thursday
5013,12300,2018-03-15,424,Homa Bay,49,13,Thursday
5014,12301,2018-03-15,425,Rongo,49,5,Thursday
5015,12302,2018-03-15,424,Rongo,49,1,Thursday
5016,12307,2018-03-16,300,Keroka,11,12,Friday
5017,12308,2017-01-12,651,Kisii,11,4,Thursday
5018,12309,2017-01-12,650,Kisii,11,8,Thursday
5019,12310,2017-01-12,640,Kisii,11,9,Thursday
5020,12311,2017-01-12,630,Kisii,11,9,Thursday
5021,12312,2018-03-16,434,Rongo,49,14,Friday
5022,12313,2018-03-16,1147,Sirare,49,46,Friday
5023,12314,2018-03-16,426,Kijauri,49,4,Friday
5024,12315,2018-03-16,432,Migori,49,46,Friday
5025,12316,2018-03-16,430,Homa Bay,49,1,Friday
5026,12317,2018-03-16,429,Homa Bay,49,41,Friday
5027,12318,2018-03-16,434,Nyachenge,49,2,Friday
5028,12319,2018-03-16,657,Kijauri,11,2,Friday
5029,12320,2017-01-12,410,Kisii,11,1,Thursday
5030,12321,2017-01-12,620,Kisii,11,10,Thursday
5031,12322,2017-01-12,610,Kisii,11,11,Thursday
5032,12323,2017-01-12,600,Kisii,11,3,Thursday
5033,12324,2017-01-12,590,Kisii,11,3,Thursday
5034,12325,2017-01-12,580,Kisii,11,3,Thursday
5035,12326,2017-01-12,570,Kisii,11,7,Thursday
5036,12327,2018-03-16,653,Kijauri,11,1,Friday
5037,12328,2017-01-12,560,Kisii,11,5,Thursday
5038,12329,2018-03-16,652,Kijauri,11,1,Friday
5039,12330,2017-01-12,550,Kisii,11,5,Thursday
5040,12331,2017-01-12,540,Kisii,11,8,Thursday
5041,12332,2018-03-16,651,Kijauri,11,1,Friday
5042,12333,2017-01-12,530,Kisii,11,7,Thursday
5043,12334,2018-03-16,433,Kehancha,49,3,Friday
5044,12335,2017-01-12,520,Kisii,11,9,Thursday
5045,12336,2017-01-12,510,Kisii,11,11,Thursday
5046,12337,2017-01-12,500,Kisii,11,8,Thursday
5047,12338,2017-01-12,320,Kisii,11,11,Thursday
5048,12339,2018-03-16,435,Migori,49,16,Friday
5049,12340,2017-01-12,490,Kisii,11,7,Thursday
5050,12341,2018-03-16,550,Kijauri,11,1,Friday
5051,12342,2017-01-12,310,Kisii,11,10,Thursday
5052,12343,2017-01-12,300,Kisii,11,10,Thursday
5053,12344,2017-01-12,330,Kisii,11,1,Thursday
5054,12347,2017-11-30,427,Kisii,49,3,Thursday
5055,12348,2017-11-30,662,Kisii,11,5,Thursday
5056,12349,2017-11-30,570,Kisii,11,2,Thursday
5057,12350,2017-11-30,661,Kisii,11,8,Thursday
5058,12351,2017-11-30,659,Kisii,11,2,Thursday
5059,12352,2017-11-30,426,Kisii,49,4,Thursday
5060,12353,2017-11-30,657,Kisii,11,1,Thursday
5061,12354,2017-11-30,651,Kisii,11,1,Thursday
5062,12355,2017-11-30,653,Kisii,11,2,Thursday
5063,12356,2017-11-30,300,Kisii,11,2,Thursday
5064,12357,2017-11-30,590,Kisii,11,3,Thursday
5065,12358,2017-11-30,530,Kisii,11,7,Thursday
5066,12359,2017-11-30,600,Kisii,11,6,Thursday
5067,12360,2017-11-30,580,Kisii,11,8,Thursday
5068,12361,2018-03-16,460,Kijauri,11,1,Friday
5069,12362,2017-11-30,520,Kisii,11,2,Thursday
5070,12363,2017-11-30,550,Kisii,11,4,Thursday
5071,12364,2017-11-30,540,Kisii,11,6,Thursday
5072,12365,2017-11-30,350,Kisii,11,2,Thursday
5073,12366,2017-11-30,330,Kisii,11,1,Thursday
5074,12368,2017-11-30,440,Kisii,11,11,Thursday
5075,12371,2018-03-16,424,Homa Bay,49,11,Friday
5076,12372,2018-03-16,400,Kijauri,11,1,Friday
5077,12373,2018-03-16,431,Homa Bay,49,1,Friday
5078,12374,2018-03-16,424,Nyachenge,49,1,Friday
5079,12375,2018-03-16,419,Sirare,49,3,Friday
5080,12376,2018-03-16,425,Rongo,49,3,Friday
5081,12377,2018-03-16,428,Kehancha,49,1,Friday
5082,12378,2018-03-16,310,Kijauri,11,1,Friday
5083,12379,2017-11-29,431,Kisii,49,18,Wednesday
5084,12380,2017-11-29,429,Kisii,49,4,Wednesday
5085,12382,2017-11-29,655,Kisii,11,7,Wednesday
5086,12385,2017-11-29,654,Kisii,11,1,Wednesday
5087,12387,2017-11-29,427,Kisii,49,4,Wednesday
5088,12388,2017-11-29,653,Kisii,11,4,Wednesday
5089,12389,2017-11-29,652,Kisii,11,9,Wednesday
5090,12391,2017-11-29,426,Kisii,49,20,Wednesday
5091,12392,2017-11-29,590,Kisii,11,11,Wednesday
5092,12393,2018-03-17,429,Homa Bay,49,36,Saturday
5093,12394,2018-03-17,1147,Sirare,49,21,Saturday
5094,12395,2018-03-17,435,Migori,49,13,Saturday
5095,12396,2018-03-17,434,Rongo,49,10,Saturday
5096,12397,2018-03-17,423,Nyachenge,49,3,Saturday
5097,12398,2018-03-17,432,Migori,49,22,Saturday
5098,12399,2018-03-17,424,Nyachenge,49,4,Saturday
5099,12400,2017-11-29,651,Kisii,11,11,Wednesday
5100,12401,2018-03-17,433,Kehancha,49,5,Saturday
5101,12402,2018-03-17,426,Kijauri,49,1,Saturday
5102,12403,2018-03-17,500,Kijauri,11,1,Saturday
5103,12404,2018-03-17,422,Kijauri,49,1,Saturday
5104,12405,2018-03-17,418,Kijauri,11,3,Saturday
5105,12406,2018-03-17,424,Rongo,49,6,Saturday
5106,12407,2018-03-17,425,Rongo,49,3,Saturday
5107,12408,2018-03-17,427,Kijauri,49,1,Saturday
5108,12409,2018-03-17,424,Homa Bay,49,9,Saturday
5109,12410,2018-03-17,431,Homa Bay,49,1,Saturday
5110,12411,2018-03-17,419,Sirare,49,2,Saturday
5111,12412,2018-03-17,428,Kehancha,49,5,Saturday
5112,12413,2018-03-17,320,Kijauri,11,1,Saturday
5113,12417,2017-11-29,650,Kisii,11,5,Wednesday
5114,12418,2018-03-18,430,Nyachenge,49,2,Sunday
5115,12419,2018-03-18,1147,Sirare,49,46,Sunday
5116,12420,2018-03-18,429,Homa Bay,49,34,Sunday
5117,12421,2018-03-18,435,Migori,49,37,Sunday
5118,12422,2018-03-18,432,Migori,49,22,Sunday
5119,12423,2018-03-18,431,Homa Bay,49,2,Sunday
5120,12424,2018-03-18,426,Keroka,49,2,Sunday
5121,12425,2018-03-18,433,Kehancha,49,10,Sunday
5122,12426,2017-11-29,640,Kisii,11,1,Wednesday
5123,12427,2018-03-18,423,Nyachenge,49,2,Sunday
5124,12428,2017-11-29,610,Kisii,11,5,Wednesday
5125,12429,2018-03-18,426,Kijauri,49,7,Sunday
5126,12430,2018-03-18,434,Rongo,49,5,Sunday
5127,12431,2018-03-18,424,Nyachenge,49,1,Sunday
5128,12432,2018-03-18,400,Kijauri,11,1,Sunday
